id,depth,qc,fs
972,39.93,1.81,30.9
972,39.94,1.8,30.4
972,39.95,1.8,30.2
972,39.96,1.8,30.1
972,39.97,1.8,29.6
972,39.98,1.8,29.5
972,39.99,1.8,29.4
972,40.0,1.8,29.5
972,40.01,1.81,29.6
972,40.02,1.82,29.8
972,40.03,1.82,29.8
972,40.04,1.83,29.6
972,40.05,1.84,29.4
972,40.06,1.84,28.9
972,40.07,1.84,28.9
972,40.08,1.84,28.4
972,40.09,1.84,28.3
972,40.1,1.83,28.3
972,40.11,1.83,28.3
972,40.12,1.82,28.2
972,40.13,1.82,28.2
972,40.14,1.82,28.0
972,40.15,1.82,27.8
972,40.16,1.81,27.8
972,40.17,1.82,27.9
972,40.18,1.82,28.0
972,40.19,1.83,28.2
972,40.2,1.83,28.2
972,40.21,1.86,28.7
972,40.22,1.86,29.0
972,40.23,1.87,29.2
972,40.24,1.89,29.2
972,40.25,1.89,29.3
972,40.26,1.89,29.4
972,40.27,1.89,29.6
972,40.28,1.89,30.1
972,40.29,1.9,30.9
972,40.3,1.91,31.4
972,40.31,1.91,31.6
972,40.32,1.91,31.6
972,40.33,1.91,31.6
972,40.34,1.91,31.5
972,40.35,1.91,31.5
972,40.36,1.89,31.5
972,40.37,1.87,31.0
972,40.38,1.87,31.0
972,40.39,1.87,30.9
972,40.4,1.87,30.9
972,40.41,1.87,30.5
972,40.42,1.87,30.4
972,40.43,1.87,30.4
972,40.44,1.89,30.6
972,40.45,1.89,30.7
972,40.46,1.89,30.9
972,40.47,1.9,31.0
972,40.48,1.9,31.0
972,40.49,1.91,31.0
972,40.5,1.91,31.0
972,40.51,1.91,31.1
972,40.52,1.89,31.1
972,40.53,1.89,31.1
972,40.54,1.88,31.1
972,40.55,1.88,31.2
972,40.56,1.88,31.2
972,40.57,1.88,31.3
972,40.58,1.89,31.3
972,40.59,1.89,31.6
972,40.6,1.91,31.8
972,40.61,1.92,32.0
972,40.62,1.93,32.0
972,40.63,1.93,32.1
972,40.64,1.94,32.0
972,40.65,1.94,32.0
972,40.66,1.93,31.9
972,40.67,1.93,31.9
972,40.68,1.92,31.8
972,40.69,1.92,31.8
972,40.7,1.91,31.8
972,40.71,1.9,31.7
972,40.72,1.9,31.4
972,40.73,1.9,31.4
972,40.74,1.9,31.9
972,40.75,1.9,32.4
972,40.76,1.9,32.3
972,40.77,1.9,32.8
972,40.78,1.9,33.3
972,40.79,1.9,33.4
972,40.8,1.9,33.6
972,40.81,1.9,33.6
972,40.82,1.9,33.6
972,40.83,1.93,33.6
972,40.84,1.96,33.6
972,40.85,1.95,33.4
972,40.86,1.93,33.4
972,40.87,1.93,33.4
972,40.88,1.92,33.5
972,40.89,1.92,33.7
972,40.9,1.92,33.9
972,40.91,1.93,34.0
972,40.92,1.93,33.1
972,40.93,1.93,32.3
972,40.94,1.93,31.8
972,40.95,1.92,31.0
972,40.96,1.89,30.7
972,40.97,1.87,30.7
972,40.98,1.87,30.4
972,40.99,1.87,29.7
972,41.0,1.87,29.5
972,41.01,1.87,29.6
972,41.02,1.87,29.6
972,41.03,1.89,29.9
972,41.04,1.89,29.9
972,41.05,1.9,30.1
972,41.06,1.91,30.2
972,41.07,1.9,30.2
972,41.08,1.91,30.1
972,41.09,1.91,30.0
972,41.1,1.91,30.1
972,41.11,1.91,30.1
972,41.12,1.91,30.2
972,41.13,1.91,30.2
972,41.14,1.9,30.2
972,41.15,1.9,30.3
972,41.16,1.9,30.4
972,41.17,1.9,30.4
972,41.18,1.9,30.4
972,41.19,1.9,30.4
972,41.2,1.9,30.3
972,41.21,1.9,30.3
972,41.22,1.91,30.4
972,41.23,1.91,30.5
972,41.24,1.9,30.5
972,41.25,1.9,30.6
972,41.26,1.9,30.6
972,41.27,1.9,30.3
972,41.28,1.9,30.2
972,41.29,1.91,30.3
972,41.3,1.91,30.3
972,41.31,1.92,30.6
972,41.32,1.92,30.8
972,41.33,1.93,30.9
972,41.34,1.93,30.9
972,41.35,1.94,30.9
972,41.36,1.93,30.9
972,41.37,1.94,30.9
972,41.38,1.94,30.9
972,41.39,1.94,31.0
972,41.4,1.94,31.0
972,41.41,1.94,31.0
972,41.42,1.94,30.9
972,41.43,1.93,30.9
972,41.44,1.92,30.8
972,41.45,1.92,30.7
972,41.46,1.92,30.5
972,41.47,1.91,30.5
972,41.48,1.91,30.3
972,41.49,1.91,30.3
972,41.5,1.91,30.3
972,41.51,1.9,30.1
972,41.52,1.88,29.9
972,41.53,1.88,29.6
972,41.54,1.88,29.3
972,41.55,1.88,29.4
972,41.56,1.89,29.3
972,41.57,1.89,29.3
972,41.58,1.88,29.3
972,41.59,1.86,29.3
972,41.6,1.86,29.3
972,41.61,1.84,29.3
972,41.62,1.84,29.3
972,41.63,1.83,29.3
972,41.64,1.83,29.3
972,41.65,1.83,29.3
972,41.66,1.83,29.2
972,41.67,1.84,29.2
972,41.68,1.84,29.2
972,41.69,1.84,29.2
972,41.7,1.84,29.2
972,41.71,1.84,29.3
972,41.72,1.84,29.3
972,41.73,1.85,29.5
972,41.74,1.86,29.7
972,41.75,1.86,30.0
972,41.76,1.87,30.4
972,41.77,1.87,30.8
972,41.78,1.88,30.8
972,41.79,1.88,30.9
972,41.8,1.88,32.7
972,41.81,1.88,33.8
972,41.82,1.88,34.3
972,41.83,1.88,35.0
972,41.84,1.96,35.1
972,41.85,1.96,35.0
972,41.86,1.98,34.9
972,41.87,1.96,34.7
972,41.88,1.94,34.6
972,41.89,1.92,34.5
972,41.9,1.89,34.4
972,41.91,1.89,34.2
972,41.92,1.89,34.1
972,41.93,1.89,34.0
972,41.94,1.89,33.8
972,41.95,1.88,33.8
972,41.96,1.87,33.6
972,41.97,1.87,33.3
972,41.98,1.87,33.3
972,41.99,1.86,33.0
972,42.0,1.85,32.5
972,42.01,1.85,32.0
972,42.02,1.85,32.0
972,42.03,1.85,31.7
972,42.04,1.85,31.6
972,42.05,1.86,31.6
972,42.06,1.87,31.5
972,42.07,1.88,31.5
972,42.08,1.89,31.5
972,42.09,1.88,31.0
972,42.1,1.88,30.7
972,42.11,1.88,30.7
972,42.12,1.88,30.8
972,42.13,1.88,31.0
972,42.14,1.88,31.1
972,42.15,1.88,31.1
972,42.16,1.89,31.2
972,42.17,1.89,31.2
972,42.18,1.89,31.4
972,42.19,1.9,31.7
972,42.2,1.9,31.9
972,42.21,1.9,32.0
972,42.22,1.9,32.0
972,42.23,1.9,32.0
972,42.24,1.9,31.9
972,42.25,1.9,31.9
972,42.26,1.9,31.9
972,42.27,1.9,31.9
972,42.28,1.9,31.8
972,42.29,1.9,31.8
972,42.3,1.9,31.8
972,42.31,1.9,31.7
972,42.32,1.91,31.6
972,42.33,1.91,31.6
972,42.34,1.91,31.6
972,42.35,1.91,31.6
972,42.36,1.91,31.5
972,42.37,1.91,31.7
972,42.38,1.92,31.7
972,42.39,1.93,31.8
972,42.4,1.94,31.8
972,42.41,1.94,31.8
972,42.42,1.95,31.8
972,42.43,1.95,31.8
972,42.44,1.95,31.8
972,42.45,1.95,31.9
972,42.46,1.95,31.8
972,42.47,1.95,31.8
972,42.48,1.95,31.8
972,42.49,1.95,31.6
972,42.5,1.95,31.3
972,42.51,1.95,31.1
972,42.52,1.94,31.1
972,42.53,1.94,30.9
972,42.54,1.94,30.8
972,42.55,1.93,30.7
972,42.56,1.93,30.6
972,42.57,1.93,30.6
972,42.58,1.93,30.3
972,42.59,1.92,30.3
972,42.6,1.92,30.1
972,42.61,1.92,29.8
972,42.62,1.92,29.8
972,42.63,1.93,29.8
972,42.64,1.93,29.8
972,42.65,1.94,29.8
972,42.66,1.93,29.8
972,42.67,1.94,29.9
972,42.68,1.94,29.9
972,42.69,1.94,30.0
972,42.7,1.94,30.1
972,42.71,1.94,30.1
972,42.72,1.95,30.3
972,42.73,1.95,30.5
972,42.74,1.94,30.5
972,42.75,1.94,30.6
972,42.76,1.94,30.9
972,42.77,1.94,31.1
972,42.78,1.94,31.4
972,42.79,1.94,31.8
972,42.8,1.94,32.8
972,42.81,1.94,33.3
972,42.82,1.95,33.9
972,42.83,1.96,34.2
972,42.84,1.98,34.4
972,42.85,2.06,34.3
972,42.86,2.05,34.2
972,42.87,2.03,34.0
972,42.88,2.01,33.7
972,42.89,2.01,33.5
972,42.9,1.99,33.5
972,42.91,1.97,33.4
972,42.92,1.97,33.4
972,42.93,1.97,33.4
972,42.94,1.97,33.3
972,42.95,1.97,33.3
972,42.96,1.97,33.3
972,42.97,1.96,32.8
972,42.98,1.96,32.3
972,42.99,1.95,32.3
972,43.0,1.95,31.6
972,43.01,1.94,31.1
972,43.02,1.93,30.6
972,43.03,1.93,30.5
972,43.04,1.93,30.6
972,43.05,1.93,30.7
972,43.06,1.93,30.8
972,43.07,1.94,30.6
972,43.08,1.94,30.5
972,43.09,1.93,30.1
972,43.1,1.92,29.9
972,43.11,1.91,29.6
972,43.12,1.9,29.7
972,43.13,1.9,29.7
972,43.14,1.9,29.7
972,43.15,1.9,29.6
972,43.16,1.91,29.6
972,43.17,1.92,29.7
972,43.18,1.92,29.8
972,43.19,1.92,30.3
972,43.2,1.92,30.5
972,43.21,1.92,30.5
972,43.22,1.92,30.6
972,43.23,1.92,30.6
972,43.24,1.93,31.3
972,43.25,1.93,31.3
972,43.26,1.94,31.2
972,43.27,1.95,31.0
972,43.28,1.94,31.0
972,43.29,1.94,31.0
972,43.3,1.93,31.0
972,43.31,1.94,31.1
972,43.32,1.94,31.0
972,43.33,1.94,30.9
972,43.34,1.94,30.8
972,43.35,1.96,30.8
972,43.36,1.96,30.8
972,43.37,1.94,30.9
972,43.38,1.94,31.0
972,43.39,1.94,31.2
972,43.4,1.95,31.5
972,43.41,1.96,31.5
972,43.42,1.96,32.0
972,43.43,1.97,32.0
972,43.44,1.98,31.9
972,43.45,1.98,31.8
972,43.46,1.98,31.4
972,43.47,1.96,31.3
972,43.48,1.96,31.3
972,43.49,1.96,31.4
972,43.5,1.96,31.4
972,43.51,1.96,31.7
972,43.52,1.97,31.9
972,43.53,1.98,32.0
972,43.54,1.98,32.0
972,43.55,1.99,32.0
972,43.56,1.99,32.1
972,43.57,1.99,32.2
972,43.58,1.99,32.3
972,43.59,2.0,32.3
972,43.6,2.01,32.6
972,43.61,2.01,32.8
972,43.62,2.03,33.0
972,43.63,2.03,33.0
972,43.64,2.04,32.9
972,43.65,2.03,32.9
972,43.66,2.03,32.8
972,43.67,2.03,32.6
972,43.68,2.03,32.5
972,43.69,2.04,32.6
972,43.7,2.04,32.6
972,43.71,2.03,32.5
972,43.72,2.03,32.5
972,43.73,2.03,32.4
972,43.74,2.03,32.4
972,43.75,2.03,32.1
972,43.76,2.02,32.3
972,43.77,2.01,32.6
972,43.78,2.01,33.2
972,43.79,2.01,34.5
972,43.8,2.01,34.5
972,43.81,2.01,35.1
972,43.82,2.01,35.4
972,43.83,2.02,35.5
972,43.84,2.03,35.2
972,43.85,2.07,34.9
972,43.86,2.06,34.9
972,43.87,2.06,33.6
972,43.88,2.04,33.6
972,43.89,2.03,33.5
972,43.9,2.02,33.5
972,43.91,2.01,33.6
972,43.92,2.01,33.6
972,43.93,2.01,33.6
972,43.94,2.01,33.9
972,43.95,2.01,34.2
972,43.96,2.01,34.2
972,43.97,2.01,34.2
972,43.98,2.01,34.1
972,43.99,2.01,33.4
972,44.0,2.01,32.9
972,44.01,2.01,32.4
972,44.02,2.01,32.3
972,44.03,2.01,32.3
972,44.04,2.01,32.3
972,44.05,2.01,31.8
972,44.06,2.01,31.6
972,44.07,2.01,31.4
972,44.08,2.01,31.3
972,44.09,2.02,31.3
972,44.1,2.02,31.4
972,44.11,2.02,31.4
972,44.12,2.02,31.9
972,44.13,2.01,32.0
972,44.14,2.02,31.9
972,44.15,2.01,31.8
972,44.16,2.01,31.8
972,44.17,2.01,31.8
972,44.18,2.01,32.0
972,44.19,2.01,32.1
972,44.2,2.02,32.2
972,44.21,2.03,32.2
972,44.22,2.03,32.2
972,44.23,2.03,32.1
972,44.24,2.02,31.6
972,44.25,2.02,31.1
972,44.26,2.01,30.9
972,44.27,2.01,30.9
972,44.28,2.01,31.0
972,44.29,2.01,31.0
972,44.3,2.01,31.1
972,44.31,2.03,31.6
972,44.32,2.03,31.8
972,44.33,2.03,32.1
972,44.34,2.03,32.3
972,44.35,2.03,32.6
972,44.36,2.03,33.0
972,44.37,2.03,32.9
972,44.38,2.03,32.8
972,44.39,2.02,32.7
972,44.4,2.02,32.6
972,44.41,2.02,32.6
972,44.42,2.02,32.1
972,44.43,2.02,31.9
972,44.44,2.01,31.8
972,44.45,2.02,31.8
972,44.46,2.01,31.6
972,44.47,2.01,31.4
972,44.48,2.01,30.6
972,44.49,2.0,30.6
972,44.5,2.01,30.8
972,44.51,2.01,31.0
972,44.52,2.02,31.2
972,44.53,2.01,31.3
972,44.54,2.01,31.1
972,44.55,2.01,31.0
972,44.56,2.0,30.8
972,44.57,2.0,30.8
972,44.58,2.0,30.8
972,44.59,2.01,31.2
972,44.6,2.01,31.6
972,44.61,2.02,31.8
972,44.62,2.03,31.8
972,44.63,2.03,31.9
972,44.64,2.02,31.9
972,44.65,2.02,32.0
972,44.66,2.02,32.2
972,44.67,2.03,32.6
972,44.68,2.04,32.8
972,44.69,2.06,32.8
972,44.7,2.09,32.9
972,44.71,2.09,33.1
972,44.72,2.11,33.6
972,44.73,2.12,34.2
972,44.74,2.12,34.5
972,44.75,2.13,35.3
972,44.76,2.12,35.7
972,44.77,2.12,36.1
972,44.78,2.11,36.6
972,44.79,2.1,37.0
972,44.8,2.07,37.4
972,44.81,2.07,38.0
972,44.82,2.07,38.0
972,44.83,2.11,38.0
972,44.84,2.11,37.9
972,44.85,2.16,36.6
972,44.86,2.13,35.4
972,44.87,2.1,34.4
972,44.88,2.06,33.7
972,44.89,2.03,33.7
972,44.9,2.03,32.7
972,44.91,2.0,32.7
972,44.92,2.0,32.7
972,44.93,2.0,32.6
972,44.94,2.0,32.6
972,44.95,1.99,32.3
972,44.96,1.99,32.1
972,44.97,1.99,31.6
972,44.98,1.99,31.0
972,44.99,1.99,30.5
972,45.0,2.0,30.4
972,45.01,2.0,30.3
972,45.02,2.0,30.6
972,45.03,2.02,30.8
972,45.04,2.03,31.3
972,45.05,2.04,31.6
972,45.06,2.04,31.8
972,45.07,2.03,32.0
972,45.08,2.03,32.1
972,45.09,2.03,32.1
972,45.1,2.03,32.1
972,45.11,2.03,32.1
972,45.12,2.02,32.2
972,45.13,2.01,32.3
972,45.14,2.0,32.3
972,45.15,2.0,32.4
972,45.16,2.0,32.3
972,45.17,2.0,32.3
972,45.18,2.0,32.1
972,45.19,2.01,32.1
972,45.2,2.01,32.0
972,45.21,2.01,31.9
972,45.22,2.0,31.9
972,45.23,2.0,31.9
972,45.24,2.0,32.0
972,45.25,2.01,32.0
972,45.26,2.01,32.3
972,45.27,2.02,32.3
972,45.28,2.03,32.5
972,45.29,2.04,32.5
972,45.3,2.05,32.5
972,45.31,2.05,32.5
972,45.32,2.05,32.4
972,45.33,2.04,32.1
972,45.34,2.03,31.9
972,45.35,2.02,31.6
972,45.36,2.01,31.5
972,45.37,2.0,31.5
972,45.38,2.0,31.6
972,45.39,2.01,31.6
972,45.4,2.01,31.6
972,45.41,2.01,31.7
972,45.42,2.01,31.8
972,45.43,2.01,31.9
972,45.44,2.01,32.0
972,45.45,2.01,32.1
972,45.46,2.02,32.1
972,45.47,2.04,32.1
972,45.48,2.04,31.8
972,45.49,2.04,31.6
972,45.5,2.04,31.1
972,45.51,2.04,31.1
972,45.52,2.03,30.9
972,45.53,2.03,30.7
972,45.54,2.02,30.6
972,45.55,2.03,30.5
972,45.56,2.01,30.4
972,45.57,2.01,30.4
972,45.58,2.0,30.4
972,45.59,1.99,30.3
972,45.6,1.99,30.5
972,45.61,1.99,30.5
972,45.62,1.99,30.6
972,45.63,1.99,30.6
972,45.64,2.0,30.4
972,45.65,2.01,30.3
972,45.66,2.02,30.2
972,45.67,2.03,30.1
972,45.68,2.03,30.1
972,45.69,2.03,30.0
972,45.7,2.03,30.0
972,45.71,2.03,29.9
972,45.72,2.03,29.8
972,45.73,2.03,29.8
972,45.74,2.03,30.8
972,45.75,2.03,30.6
972,45.76,2.03,30.7
972,45.77,2.03,30.7
972,45.78,2.04,30.8
972,45.79,2.03,32.2
972,45.8,2.03,32.5
972,45.81,2.01,32.7
972,45.82,2.0,32.8
972,45.83,2.02,32.9
972,45.84,2.04,32.4
972,45.85,2.02,32.0
972,45.86,2.0,31.9
972,45.87,1.99,31.8
972,45.88,1.99,31.8
972,45.89,2.0,32.1
972,45.9,2.01,32.4
972,45.91,2.01,33.0
972,45.92,2.04,33.3
972,45.93,2.05,33.0
972,45.94,2.05,32.8
972,45.95,2.05,32.0
972,45.96,2.06,31.1
972,45.97,2.07,30.8
972,45.98,2.05,30.8
972,45.99,2.04,30.8
972,46.0,2.04,30.8
972,46.01,2.04,30.8
972,46.02,2.04,30.9
972,46.03,2.03,30.9
972,46.04,2.02,30.8
972,46.05,2.02,30.9
972,46.06,2.02,30.9
972,46.07,2.03,30.9
972,46.08,2.04,30.8
972,46.09,2.04,30.6
972,46.1,2.04,30.7
972,46.11,2.03,30.8
972,46.12,2.03,30.9
972,46.13,2.03,31.0
972,46.14,2.03,31.0
972,46.15,2.04,31.1
972,46.16,2.05,31.2
972,46.17,2.05,31.2
972,46.18,2.05,31.2
972,46.19,2.05,31.4
972,46.2,2.05,31.4
972,46.21,2.05,31.5
972,46.22,2.06,31.5
972,46.23,2.06,31.4
972,46.24,2.06,31.3
972,46.25,2.07,31.3
972,46.26,2.07,31.2
972,46.27,2.08,31.2
972,46.28,2.07,31.2
972,46.29,2.07,31.2
972,46.3,2.07,31.2
972,46.31,2.07,31.2
972,46.32,2.07,31.2
972,46.33,2.06,31.2
972,46.34,2.05,31.3
972,46.35,2.05,31.3
972,46.36,2.05,31.5
972,46.37,2.05,31.6
972,46.38,2.05,31.6
972,46.39,2.05,31.5
972,46.4,2.05,31.3
972,46.41,2.05,31.0
972,46.42,2.05,30.5
972,46.43,2.05,30.3
972,46.44,2.05,30.2
972,46.45,2.05,30.3
972,46.46,2.05,30.3
972,46.47,2.05,30.3
972,46.48,2.05,30.2
972,46.49,2.05,29.9
972,46.5,2.06,29.9
972,46.51,2.06,29.7
972,46.52,2.06,29.5
972,46.53,2.07,29.5
972,46.54,2.07,29.6
972,46.55,2.08,29.8
972,46.56,2.08,30.3
972,46.57,2.08,31.1
972,46.58,2.07,31.3
972,46.59,2.07,31.4
972,46.6,2.07,31.4
972,46.61,2.06,31.3
972,46.62,2.04,31.1
972,46.63,2.03,31.1
972,46.64,2.01,31.1
972,46.65,2.01,31.1
972,46.66,2.01,31.3
972,46.67,2.0,31.3
972,46.68,2.0,31.4
972,46.69,2.01,31.4
972,46.7,2.02,31.4
972,46.71,2.02,31.4
972,46.72,2.03,31.5
972,46.73,2.04,31.5
972,46.74,2.05,31.6
972,46.75,2.05,33.1
972,46.76,2.04,33.1
972,46.77,2.04,33.2
972,46.78,2.03,34.2
972,46.79,2.03,35.2
972,46.8,2.03,35.2
972,46.81,2.03,36.3
972,46.82,2.04,36.9
972,46.83,2.11,37.3
972,46.84,2.18,37.3
972,46.85,2.18,37.2
972,46.86,2.15,37.1
972,46.87,2.15,37.1
972,46.88,2.13,36.1
972,46.89,2.09,35.5
972,46.9,2.06,35.5
972,46.91,2.06,35.4
972,46.92,2.03,35.3
972,46.93,2.03,35.4
972,46.94,2.03,35.5
972,46.95,2.03,35.5
972,46.96,2.04,35.4
972,46.97,2.04,35.3
972,46.98,2.06,35.0
972,46.99,2.07,34.5
972,47.0,2.06,33.7
972,47.01,2.05,33.6
972,47.02,2.05,33.5
972,47.03,2.05,33.4
972,47.04,2.04,33.2
972,47.05,2.05,33.2
972,47.06,2.05,32.8
972,47.07,2.05,32.8
972,47.08,2.06,32.8
972,47.09,2.06,32.8
972,47.1,2.06,32.8
972,47.11,2.06,33.1
972,47.12,2.06,33.4
972,47.13,2.07,34.1
972,47.14,2.09,34.1
972,47.15,2.11,34.2
972,47.16,2.11,34.2
972,47.17,2.12,34.1
972,47.18,2.11,34.0
972,47.19,2.1,34.0
972,47.2,2.1,34.0
972,47.21,2.1,34.1
972,47.22,2.1,34.2
972,47.23,2.11,34.2
972,47.24,2.13,34.1
972,47.25,2.13,34.1
972,47.26,2.13,34.0
972,47.27,2.13,34.1
972,47.28,2.13,34.1
972,47.29,2.13,34.9
972,47.3,2.13,35.1
972,47.31,2.14,35.1
972,47.32,2.16,35.1
972,47.33,2.16,35.3
972,47.34,2.18,35.4
972,47.35,2.2,35.5
972,47.36,2.2,35.6
972,47.37,2.22,35.7
972,47.38,2.22,35.8
972,47.39,2.22,35.8
972,47.4,2.22,35.7
972,47.41,2.2,35.6
972,47.42,2.18,35.5
972,47.43,2.16,35.5
972,47.44,2.15,35.4
972,47.45,2.15,35.4
972,47.46,2.13,35.4
972,47.47,2.11,35.5
972,47.48,2.11,35.5
972,47.49,2.1,35.4
972,47.5,2.1,35.4
972,47.51,2.1,35.2
972,47.52,2.1,35.2
972,47.53,2.11,34.6
972,47.54,2.1,33.9
972,47.55,2.1,33.4
972,47.56,2.08,33.0
972,47.57,2.08,32.9
972,47.58,2.08,32.9
972,47.59,2.09,33.0
972,47.6,2.09,32.9
972,47.61,2.1,32.8
972,47.62,2.11,32.6
972,47.63,2.12,32.4
972,47.64,2.12,32.1
972,47.65,2.13,32.2
972,47.66,2.12,32.0
972,47.67,2.11,32.0
972,47.68,2.11,31.9
972,47.69,2.1,31.9
972,47.7,2.1,31.6
972,47.71,2.1,31.3
972,47.72,2.09,31.1
972,47.73,2.09,31.0
972,47.74,2.09,31.1
972,47.75,2.09,31.1
972,47.76,2.1,31.4
972,47.77,2.11,31.6
972,47.78,2.12,33.0
972,47.79,2.12,34.3
972,47.8,2.12,34.7
972,47.81,2.12,36.8
972,47.82,2.12,37.9
972,47.83,2.1,37.9
972,47.84,2.13,38.2
972,47.85,2.16,38.8
972,47.86,2.22,38.9
972,47.87,2.26,38.4
972,47.88,2.23,38.0
972,47.89,2.19,38.0
972,47.9,2.19,37.0
972,47.91,2.15,36.5
972,47.92,2.13,36.5
972,47.93,2.13,36.0
972,47.94,2.13,35.9
972,47.95,2.13,35.8
972,47.96,2.13,35.6
972,47.97,2.13,35.1
972,47.98,2.13,35.1
972,47.99,2.13,34.6
972,48.0,2.13,34.1
972,48.01,2.13,34.1
972,48.02,2.12,33.8
972,48.03,2.12,33.3
972,48.04,2.11,33.0
972,48.05,2.11,33.0
972,48.06,2.11,33.0
972,48.07,2.12,32.8
972,48.08,2.12,32.6
972,48.09,2.12,32.5
972,48.1,2.13,32.6
972,48.11,2.14,32.6
972,48.12,2.14,33.0
972,48.13,2.14,33.0
972,48.14,2.14,33.1
972,48.15,2.14,33.1
972,48.16,2.14,33.1
972,48.17,2.14,33.2
972,48.18,2.12,33.4
972,48.19,2.11,33.4
972,48.2,2.11,33.9
972,48.21,2.11,34.1
972,48.22,2.11,34.2
972,48.23,2.11,34.2
972,48.24,2.11,34.1
972,48.25,2.11,34.1
972,48.26,2.11,33.9
972,48.27,2.11,33.6
972,48.28,2.11,33.4
972,48.29,2.11,33.3
972,48.3,2.12,33.2
972,48.31,2.11,33.1
972,48.32,2.11,33.1
972,48.33,2.11,33.1
972,48.34,2.1,33.3
972,48.35,2.1,33.4
972,48.36,2.1,33.6
972,48.37,2.1,33.9
972,48.38,2.1,34.3
972,48.39,2.1,34.4
972,48.4,2.11,34.4
972,48.41,2.11,34.6
972,48.42,2.11,34.7
972,48.43,2.11,34.8
972,48.44,2.11,34.8
972,48.45,2.11,34.8
972,48.46,2.1,34.8
972,48.47,2.1,34.7
972,48.48,2.09,34.6
972,48.49,2.1,34.5
972,48.5,2.1,34.6
972,48.51,2.1,34.6
972,48.52,2.11,34.6
972,48.53,2.13,34.7
972,48.54,2.14,34.8
972,48.55,2.14,34.5
972,48.56,2.15,34.3
972,48.57,2.14,34.0
972,48.58,2.12,33.9
972,48.59,2.1,33.8
972,48.6,2.1,33.8
972,48.61,2.1,33.6
972,48.62,2.11,33.5
972,48.63,2.12,33.3
972,48.64,2.13,33.3
972,48.65,2.14,33.4
972,48.66,2.14,33.4
972,48.67,2.14,33.4
972,48.68,2.14,33.6
972,48.69,2.15,33.6
972,48.7,2.16,33.7
972,48.71,2.17,33.9
972,48.72,2.18,34.1
972,48.73,2.18,34.1
972,48.74,2.18,34.0
972,48.75,2.19,34.0
972,48.76,2.19,31.1
972,48.77,2.2,33.6
972,48.78,2.2,36.0
972,48.79,2.22,37.8
972,48.8,2.22,40.2
972,48.81,2.23,41.3
972,48.82,2.24,43.0
972,48.83,2.33,43.2
972,48.84,2.41,43.2
972,48.85,2.41,43.1
972,48.86,2.4,41.3
972,48.87,2.34,40.8
972,48.88,2.29,40.5
972,48.89,2.23,40.5
972,48.9,2.19,40.2
972,48.91,2.19,40.0
972,48.92,2.19,40.1
972,48.93,2.2,40.1
972,48.94,2.22,40.2
972,48.95,2.24,40.0
972,48.96,2.24,39.9
972,48.97,2.27,39.6
972,48.98,2.27,37.8
972,48.99,2.26,36.6
972,49.0,2.26,36.1
972,49.01,2.24,35.6
972,49.02,2.24,35.6
972,49.03,2.22,35.3
972,49.04,2.22,35.3
972,49.05,2.22,35.4
972,49.06,2.22,35.5
972,49.07,2.22,35.5
972,49.08,2.22,35.6
972,49.09,2.22,35.2
972,49.1,2.22,34.8
972,49.11,2.22,34.6
972,49.12,2.22,34.4
972,49.13,2.21,34.4
972,49.14,2.21,34.4
972,49.15,2.21,34.5
972,49.16,2.2,34.6
972,49.17,2.2,34.8
972,49.18,2.21,35.3
972,49.19,2.21,35.8
972,49.2,2.22,36.1
972,49.21,2.22,36.0
972,49.22,2.23,36.0
972,49.23,2.24,35.6
972,49.24,2.24,35.3
972,49.25,2.24,35.1
972,49.26,2.22,35.1
972,49.27,2.22,35.0
972,49.28,2.22,35.2
972,49.29,2.21,35.3
972,49.3,2.22,35.4
972,49.31,2.22,35.5
972,49.32,2.22,35.5
972,49.33,2.22,35.5
972,49.34,2.24,35.5
972,49.35,2.24,35.5
972,49.36,2.24,35.5
972,49.37,2.24,35.2
972,49.38,2.24,34.9
972,49.39,2.24,35.0
972,49.4,2.24,34.8
972,49.41,2.25,34.7
972,49.42,2.25,34.7
972,49.43,2.26,34.7
972,49.44,2.26,34.6
972,49.45,2.26,34.6
972,49.46,2.25,34.6
972,49.47,2.25,34.6
972,49.48,2.25,34.6
972,49.49,2.24,34.6
972,49.5,2.23,34.1
972,49.51,2.23,34.1
972,49.52,2.22,34.1
972,49.53,2.21,34.1
972,49.54,2.2,34.2
972,49.55,2.2,34.2
972,49.56,2.2,34.4
972,49.57,2.2,34.4
972,49.58,2.2,34.2
972,49.59,2.2,34.1
972,49.6,2.2,34.2
972,49.61,2.2,34.0
972,49.62,2.2,33.8
972,49.63,2.2,33.8
972,49.64,2.21,33.8
972,49.65,2.21,33.8
972,49.66,2.22,33.7
972,49.67,2.22,33.7
972,49.68,2.22,33.6
972,49.69,2.22,33.3
972,49.7,2.22,33.1
972,49.71,2.21,33.0
972,49.72,2.21,32.9
972,49.73,2.21,33.0
972,49.74,2.21,33.0
972,49.75,2.2,33.1
972,49.76,2.2,33.1
972,49.77,2.2,34.7
972,49.78,2.2,36.3
972,49.79,2.2,36.5
972,49.8,2.2,36.6
972,49.81,2.2,37.1
972,49.82,2.2,37.3
972,49.83,2.2,37.5
972,49.84,2.2,37.5
972,49.85,2.2,37.2
972,49.86,2.31,36.9
972,49.87,2.3,36.7
972,49.88,2.28,36.5
972,49.89,2.26,36.0
972,49.9,2.26,36.0
972,49.91,2.22,35.7
